date,product_id,product_name,category,sales_quantity,price,stock_quantity,promo,holiday,supplier_delay_days,product_icon,base_demand,seasonality_type,shelf_life_days,supplier_name,region
2024-11-16,1,Рис довгозернистий 1 кг,Бакалія,26,71.06,1413,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-17,1,Рис довгозернистий 1 кг,Бакалія,22,70.27,1391,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-18,1,Рис довгозернистий 1 кг,Бакалія,19,70.78,1372,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-19,1,Рис довгозернистий 1 кг,Бакалія,23,70.45,1532,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-20,1,Рис довгозернистий 1 кг,Бакалія,31,65.28,1501,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-21,1,Рис довгозернистий 1 кг,Бакалія,23,70.56,1478,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-22,1,Рис довгозернистий 1 кг,Бакалія,23,70.11,1455,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-23,1,Рис довгозернистий 1 кг,Бакалія,24,70.0,1431,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-24,1,Рис довгозернистий 1 кг,Бакалія,27,70.34,1404,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-25,1,Рис довгозернистий 1 кг,Бакалія,24,70.34,1380,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-26,1,Рис довгозернистий 1 кг,Бакалія,24,70.93,1557,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-27,1,Рис довгозернистий 1 кг,Бакалія,21,70.46,1536,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-28,1,Рис довгозернистий 1 кг,Бакалія,20,69.83,1516,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-29,1,Рис довгозернистий 1 кг,Бакалія,24,70.6,1492,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-11-30,1,Рис довгозернистий 1 кг,Бакалія,31,62.07,1461,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-01,1,Рис довгозернистий 1 кг,Бакалія,24,70.6,1437,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-02,1,Рис довгозернистий 1 кг,Бакалія,21,70.03,1416,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-03,1,Рис довгозернистий 1 кг,Бакалія,25,70.45,1613,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-04,1,Рис довгозернистий 1 кг,Бакалія,25,70.98,1588,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-05,1,Рис довгозернистий 1 кг,Бакалія,22,71.16,1566,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-06,1,Рис довгозернистий 1 кг,Бакалія,25,71.11,1541,0,1,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-07,1,Рис довгозернистий 1 кг,Бакалія,24,70.63,1517,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-08,1,Рис довгозернистий 1 кг,Бакалія,26,70.05,1491,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-09,1,Рис довгозернистий 1 кг,Бакалія,26,70.34,1465,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-10,1,Рис довгозернистий 1 кг,Бакалія,28,65.25,1630,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-11,1,Рис довгозернистий 1 кг,Бакалія,23,71.23,1607,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-12,1,Рис довгозернистий 1 кг,Бакалія,22,70.59,1585,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-13,1,Рис довгозернистий 1 кг,Бакалія,21,70.3,1564,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-14,1,Рис довгозернистий 1 кг,Бакалія,26,70.22,1538,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-15,1,Рис довгозернистий 1 кг,Бакалія,25,71.24,1513,0,0,4,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-16,1,Рис довгозернистий 1 кг,Бакалія,26,71.3,1487,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-17,1,Рис довгозернистий 1 кг,Бакалія,24,70.13,1704,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-18,1,Рис довгозернистий 1 кг,Бакалія,21,70.15,1683,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-19,1,Рис довгозернистий 1 кг,Бакалія,28,70.72,1655,0,1,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-20,1,Рис довгозернистий 1 кг,Бакалія,20,70.74,1635,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-21,1,Рис довгозернистий 1 кг,Бакалія,28,70.27,1607,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-22,1,Рис довгозернистий 1 кг,Бакалія,26,70.63,1581,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-23,1,Рис довгозернистий 1 кг,Бакалія,24,70.1,1557,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-24,1,Рис довгозернистий 1 кг,Бакалія,27,71.0,1739,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-25,1,Рис довгозернистий 1 кг,Бакалія,24,71.11,1715,0,1,2,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-26,1,Рис довгозернистий 1 кг,Бакалія,22,71.17,1693,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-27,1,Рис довгозернистий 1 кг,Бакалія,20,70.38,1673,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-28,1,Рис довгозернистий 1 кг,Бакалія,20,70.48,1653,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-29,1,Рис довгозернистий 1 кг,Бакалія,25,71.14,1628,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-30,1,Рис довгозернистий 1 кг,Бакалія,23,70.82,1605,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2024-12-31,1,Рис довгозернистий 1 кг,Бакалія,25,70.7,1811,0,1,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-01,1,Рис довгозернистий 1 кг,Бакалія,31,62.84,1780,1,1,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-02,1,Рис довгозернистий 1 кг,Бакалія,26,71.93,1754,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-03,1,Рис довгозернистий 1 кг,Бакалія,22,71.35,1732,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-04,1,Рис довгозернистий 1 кг,Бакалія,22,71.37,1710,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-05,1,Рис довгозернистий 1 кг,Бакалія,23,71.66,1687,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-06,1,Рис довгозернистий 1 кг,Бакалія,22,71.64,1665,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-07,1,Рис довгозернистий 1 кг,Бакалія,29,61.75,1824,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-08,1,Рис довгозернистий 1 кг,Бакалія,29,65.92,1795,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-09,1,Рис довгозернистий 1 кг,Бакалія,19,71.63,1776,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-10,1,Рис довгозернистий 1 кг,Бакалія,25,70.78,1751,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-11,1,Рис довгозернистий 1 кг,Бакалія,23,71.49,1728,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-12,1,Рис довгозернистий 1 кг,Бакалія,25,70.85,1703,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-13,1,Рис довгозернистий 1 кг,Бакалія,26,71.26,1677,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-14,1,Рис довгозернистий 1 кг,Бакалія,26,72.07,1902,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-15,1,Рис довгозернистий 1 кг,Бакалія,27,65.66,1875,1,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-16,1,Рис довгозернистий 1 кг,Бакалія,26,72.07,1849,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-17,1,Рис довгозернистий 1 кг,Бакалія,22,71.86,1827,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-18,1,Рис довгозернистий 1 кг,Бакалія,26,71.23,1801,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-19,1,Рис довгозернистий 1 кг,Бакалія,23,71.88,1778,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-20,1,Рис довгозернистий 1 кг,Бакалія,29,61.75,1749,1,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-21,1,Рис довгозернистий 1 кг,Бакалія,23,71.02,1926,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-22,1,Рис довгозернистий 1 кг,Бакалія,29,61.69,1897,1,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-23,1,Рис довгозернистий 1 кг,Бакалія,22,71.65,1875,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-24,1,Рис довгозернистий 1 кг,Бакалія,23,71.76,1852,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-25,1,Рис довгозернистий 1 кг,Бакалія,25,71.41,1827,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-26,1,Рис довгозернистий 1 кг,Бакалія,29,62.55,1798,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-27,1,Рис довгозернистий 1 кг,Бакалія,22,72.02,1776,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-28,1,Рис довгозернистий 1 кг,Бакалія,24,71.1,1970,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-29,1,Рис довгозернистий 1 кг,Бакалія,29,65.27,1941,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-30,1,Рис довгозернистий 1 кг,Бакалія,31,64.93,1910,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-01-31,1,Рис довгозернистий 1 кг,Бакалія,22,71.7,1888,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-01,1,Рис довгозернистий 1 кг,Бакалія,23,72.45,1865,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-02,1,Рис довгозернистий 1 кг,Бакалія,26,71.83,1839,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-03,1,Рис довгозернистий 1 кг,Бакалія,21,71.56,1818,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-04,1,Рис довгозернистий 1 кг,Бакалія,25,72.17,1984,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-05,1,Рис довгозернистий 1 кг,Бакалія,21,71.57,1963,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-06,1,Рис довгозернистий 1 кг,Бакалія,22,72.78,1941,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-07,1,Рис довгозернистий 1 кг,Бакалія,21,71.51,1920,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-08,1,Рис довгозернистий 1 кг,Бакалія,25,72.57,1895,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-09,1,Рис довгозернистий 1 кг,Бакалія,19,72.82,1876,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-10,1,Рис довгозернистий 1 кг,Бакалія,24,72.22,1852,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-11,1,Рис довгозернистий 1 кг,Бакалія,21,71.8,2022,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-12,1,Рис довгозернистий 1 кг,Бакалія,20,72.62,2002,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-13,1,Рис довгозернистий 1 кг,Бакалія,22,71.44,1980,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-14,1,Рис довгозернистий 1 кг,Бакалія,27,72.84,1953,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-15,1,Рис довгозернистий 1 кг,Бакалія,19,71.58,1934,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-16,1,Рис довгозернистий 1 кг,Бакалія,24,72.69,1910,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-17,1,Рис довгозернистий 1 кг,Бакалія,31,64.44,1879,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-18,1,Рис довгозернистий 1 кг,Бакалія,23,72.31,2038,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-19,1,Рис довгозернистий 1 кг,Бакалія,22,72.24,2016,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-20,1,Рис довгозернистий 1 кг,Бакалія,21,71.8,1995,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-21,1,Рис довгозернистий 1 кг,Бакалія,25,71.69,1970,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-22,1,Рис довгозернистий 1 кг,Бакалія,23,72.48,1947,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-23,1,Рис довгозернистий 1 кг,Бакалія,24,72.45,1923,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-24,1,Рис довгозернистий 1 кг,Бакалія,21,72.72,1902,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-25,1,Рис довгозернистий 1 кг,Бакалія,22,72.64,2093,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-26,1,Рис довгозернистий 1 кг,Бакалія,26,72.85,2067,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-27,1,Рис довгозернистий 1 кг,Бакалія,26,72.68,2041,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-02-28,1,Рис довгозернистий 1 кг,Бакалія,22,72.24,2019,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-01,1,Рис довгозернистий 1 кг,Бакалія,26,71.51,1993,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-02,1,Рис довгозернистий 1 кг,Бакалія,26,71.69,1967,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-03,1,Рис довгозернистий 1 кг,Бакалія,25,72.2,1942,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-04,1,Рис довгозернистий 1 кг,Бакалія,25,72.26,2177,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-05,1,Рис довгозернистий 1 кг,Бакалія,28,63.84,2149,1,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-06,1,Рис довгозернистий 1 кг,Бакалія,23,71.78,2126,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-07,1,Рис довгозернистий 1 кг,Бакалія,24,72.34,2102,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-08,1,Рис довгозернистий 1 кг,Бакалія,28,71.38,2074,0,1,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-09,1,Рис довгозернистий 1 кг,Бакалія,26,71.31,2048,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-10,1,Рис довгозернистий 1 кг,Бакалія,21,72.01,2027,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-11,1,Рис довгозернистий 1 кг,Бакалія,24,71.42,2251,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-12,1,Рис довгозернистий 1 кг,Бакалія,23,71.99,2228,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-13,1,Рис довгозернистий 1 кг,Бакалія,20,71.97,2208,0,0,2,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-14,1,Рис довгозернистий 1 кг,Бакалія,25,72.47,2183,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-15,1,Рис довгозернистий 1 кг,Бакалія,24,71.5,2159,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-16,1,Рис довгозернистий 1 кг,Бакалія,22,71.58,2137,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-17,1,Рис довгозернистий 1 кг,Бакалія,20,72.11,2117,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-18,1,Рис довгозернистий 1 кг,Бакалія,23,71.96,2294,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-19,1,Рис довгозернистий 1 кг,Бакалія,19,72.18,2275,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-20,1,Рис довгозернистий 1 кг,Бакалія,26,71.79,2249,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-21,1,Рис довгозернистий 1 кг,Бакалія,22,71.59,2227,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-22,1,Рис довгозернистий 1 кг,Бакалія,30,61.93,2197,1,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-23,1,Рис довгозернистий 1 кг,Бакалія,25,71.67,2172,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-24,1,Рис довгозернистий 1 кг,Бакалія,23,71.62,2149,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-25,1,Рис довгозернистий 1 кг,Бакалія,21,71.22,2379,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-26,1,Рис довгозернистий 1 кг,Бакалія,22,72.16,2357,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-27,1,Рис довгозернистий 1 кг,Бакалія,24,71.77,2333,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-28,1,Рис довгозернистий 1 кг,Бакалія,22,71.75,2311,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-29,1,Рис довгозернистий 1 кг,Бакалія,30,72.1,2281,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-30,1,Рис довгозернистий 1 кг,Бакалія,25,72.12,2256,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-03-31,1,Рис довгозернистий 1 кг,Бакалія,23,72.35,2233,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-04-01,1,Рис довгозернистий 1 кг,Бакалія,22,72.83,2436,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
2025-04-02,1,Рис довгозернистий 1 кг,Бакалія,22,72.09,2414,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-04-03,1,Рис довгозернистий 1 кг,Бакалія,23,72.73,2391,0,0,0,🌾,24,stable,365,AgroTrade LLC,Київ
2025-04-04,1,Рис довгозернистий 1 кг,Бакалія,20,71.91,2371,0,0,1,🌾,24,stable,365,AgroTrade LLC,Київ
